row,age,username,gender,city,state,zip,lat,lng,freq,services,hulu,youtube,Apple TV+,FX,netflix,fuboTV,amazon,PlutoTV,Discovery+,Starz,Showtime,Philo,Crackle,CBS All Access,IMDb TV,Disney+,HBO MAX,NBC,Rent or Buy,FOX,Peacock,Tubi
4128,76,eddie_kaufman,Male,Peterson,MN,55962,43.7769,-91.8443,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4129,20,salvador_reynoso,Male,Gordonsville,TN,38563,36.1843,-86.0008,1-DAILY,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
4130,28,clair_hurley,Male,Lickingville,PA,16332,41.3789,-79.3715,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4131,53,dorothy_lapointe,Female,Belington,WV,26250,39.0244,-79.9495,3-FEWER_THREE_PER_MONTH,{'NBC': 1},,,,,,,,,,,,,,,,,,1.0,,,,
4132,47,juli_ly,Female,Burlington Flats,NY,13315,42.7516,-75.169,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'Tubi': 1}",,,,,,,,,,,,,,,,,1.0,,,,,1.0
4133,69,melva_gardner,Female,Port Royal,PA,17082,40.5107,-77.431,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4134,20,ben_martel,Male,Phoenix,AZ,85010,33.4484,-112.074,1-DAILY,"{'Showtime': 1, 'netflix': 1, 'Discovery+': 1}",,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
4135,66,lindsey_gaskins,Male,Eastman,GA,31023,32.2084,-83.186,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4136,79,mallory_roche,Female,Baltimore,MD,21284,39.4015,-76.6019,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4137,44,roland_romeo,Male,Southfield,MA,01259,42.078,-73.2609,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4138,20,rolland_pitman,Male,Altoona,WI,54720,44.8021,-91.4382,1-DAILY,"{'amazon': 1, 'fuboTV': 1}",,,,,,1.0,1.0,,,,,,,,,,,,,,,
4140,69,reid_bearden,Male,Savage,MN,55378,44.7615,-93.3434,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4142,40,clare_holiday,Female,Topeka,KS,66636,39.0483,-95.678,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
4143,78,sebastian_vera,Male,Washington,DC,20007,38.9144,-77.074,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4144,31,anastasia_baum,Female,Hominy,OK,74035,36.4111,-96.3878,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4145,27,misty_ivory,Female,Alpine,AL,35014,33.404,-86.2339,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4146,73,kent_puente,Male,Meadow Grove,NE,68752,42.0102,-97.7334,3-FEWER_THREE_PER_MONTH,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
4147,45,beryl_badger,Female,Southborough,MA,01772,42.2939,-71.532,2-FEW_TIMES_WEEK,"{'youtube': 1, 'CBS All Access': 1}",,1.0,,,,,,,,,,,,1.0,,,,,,,,
4148,76,dara_hobbs,Female,Green Bay,WI,54302,44.5025,-87.9771,3-FEWER_THREE_PER_MONTH,"{'Philo': 1, 'netflix': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
4149,53,abe_varela,Male,Grand Junction,CO,81504,39.0791,-108.4916,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Starz': 1}",,1.0,,,,,,,,1.0,,,,,,,,,,,,
4150,62,jessie_elam,Male,Kahului,HI,96732,20.8814,-156.4783,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4151,69,shannon_oden,Male,Cando,ND,58324,48.4867,-99.2099,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4152,27,scot_boatman,Male,South Hadley,MA,01075,42.2375,-72.5811,1-DAILY,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
4153,47,wesley_porter,Male,Newton,NJ,07860,41.0695,-74.8069,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4154,68,rey_borges,Male,Evansville,IN,47701,37.9971,-87.575,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'CBS All Access': 1}",,1.0,,,,,,,,,,,,1.0,,,,,,,,
4155,48,brett_johnston,Male,Gaston,IN,47342,40.2948,-85.4898,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4156,24,avery_rupert,Male,Osage,WY,82723,43.999,-104.4226,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4160,51,frances_fredrickson,Female,Freistatt,MO,65654,37.0211,-93.8974,3-FEWER_THREE_PER_MONTH,{'Showtime': 1},,,,,,,,,,,1.0,,,,,,,,,,,
4161,33,stanley_falcon,Male,Guys Mills,PA,16327,41.6333,-79.9714,1-DAILY,"{'youtube': 1, 'fuboTV': 1}",,1.0,,,,1.0,,,,,,,,,,,,,,,,
4162,52,holli_keane,Female,Penn,PA,15675,40.3301,-79.6413,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
4164,55,robin_nunn,Male,Mill Valley,CA,94941,37.8958,-122.5339,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4165,30,jaime_heinz,Male,Los Gatos,CA,95033,37.1539,-121.9816,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4166,71,sue_woodard,Female,Glen White,WV,25849,37.7306,-81.2799,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4167,76,romeo_morrison,Male,Akron,OH,44333,41.1552,-81.6314,2-FEW_TIMES_WEEK,{'IMDb TV': 1},,,,,,,,,,,,,,,1.0,,,,,,,
4168,67,mae_bridges,Female,Paynesville,WV,24873,37.3315,-81.8915,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4169,40,neville_christ,Male,Richardsville,VA,22736,38.3924,-77.7195,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'amazon': 1}",,,1.0,,,,1.0,,,,,,,,,,,,,,,
4170,75,gilbert_harper,Male,Claysville,PA,15323,40.1179,-80.4103,1-DAILY,{'Apple TV+': 1},,,1.0,,,,,,,,,,,,,,,,,,,
4171,68,barton_boucher,Male,Laredo,TX,78049,,,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4172,30,fay_evers,Female,Brooksville,FL,34602,28.5093,-82.2957,1-DAILY,"{'amazon': 1, 'youtube': 1, 'fuboTV': 1}",,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
4173,42,antonio_steadman,Male,Henderson,NV,89074,36.0384,-115.0857,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4175,67,bridget_tinker,Female,Thousand Oaks,CA,91360,34.2092,-118.8739,3-FEWER_THREE_PER_MONTH,"{'HBO MAX': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
4176,18,frieda_wiese,Female,Libuse,LA,71348,31.3541,-92.3335,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
4177,77,samantha_vitale,Female,Clanton,AL,35046,32.9229,-86.545,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
4178,36,nicole_aldrich,Female,Marion,MS,39342,32.4245,-88.6483,2-FEW_TIMES_WEEK,"{'amazon': 1, 'fuboTV': 1}",,,,,,1.0,1.0,,,,,,,,,,,,,,,
4179,70,shanta_steinberg,Female,Saint Paul,KY,41170,,,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
4180,61,lea_ham,Female,Searles,MN,56084,44.2286,-94.4347,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4181,59,cynthia_wilkins,Female,Granite City,IL,62040,38.7261,-90.1106,2-FEW_TIMES_WEEK,"{'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
4182,74,doris_orta,Female,Sweet Water,AL,36782,32.0773,-87.9228,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4183,24,chris_bratcher,Female,Buffalo,NY,14265,42.7684,-78.8871,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
4185,21,alina_bonds,Female,Edgewood,NM,87015,35.0776,-106.1872,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
4186,75,lloyd_haines,Male,Shipman,VA,22971,37.76,-78.8105,1-DAILY,{'NBC': 1},,,,,,,,,,,,,,,,,,1.0,,,,
4187,62,mathew_hyatt,Male,Honolulu,HI,96848,21.3206,-157.8126,2-FEW_TIMES_WEEK,"{'hulu': 1, 'amazon': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
4188,43,reina_pak,Female,Lower Peach Tree,AL,36751,31.8504,-87.5682,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4189,68,abel_wiseman,Male,Rancho Santa Margarita,CA,92688,33.6512,-117.5938,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4190,57,rosalba_logue,Female,Mount Vernon,ME,04352,44.4993,-69.9903,2-FEW_TIMES_WEEK,"{'netflix': 1, 'CBS All Access': 1}",,,,,1.0,,,,,,,,,1.0,,,,,,,,
4191,50,elmo_munn,Male,Old Washington,OH,43768,40.0392,-81.4522,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4192,42,priscilla_hoke,Female,Hartford,CT,06141,41.7918,-72.7188,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4193,72,stefan_weir,Male,Geneva,NY,14456,42.8637,-76.9913,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4194,20,lolita_bible,Female,Kreamer,PA,17833,40.8031,-76.9639,1-DAILY,"{'hulu': 1, 'youtube': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
4195,53,ashley_carver,Male,Covington,LA,70433,30.4876,-90.0959,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4196,39,cornelia_withers,Female,Newark,CA,94560,37.5368,-122.032,3-FEWER_THREE_PER_MONTH,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
4197,29,monika_michael,Female,Acosta,PA,15520,40.1104,-79.0689,1-DAILY,"{'Apple TV+': 1, 'hulu': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
4198,32,margie_aguirre,Female,Highwood,MT,59450,47.5816,-110.7887,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
4199,59,corrine_richard,Female,Bigelow,MN,56117,43.5336,-95.6515,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4200,25,roland_reilly,Male,Hicksville,NY,11815,40.7548,-73.6018,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4201,42,josie_homan,Female,Helm,CA,93627,36.5316,-120.0982,2-FEW_TIMES_WEEK,{'Disney+': 1},,,,,,,,,,,,,,,,1.0,,,,,,
4202,27,son_heflin,Male,Exeter,RI,02822,41.574,-71.6076,1-DAILY,"{'netflix': 1, 'HBO MAX': 1, 'Disney+': 1}",,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,
4203,73,blair_medley,Female,Wheelersburg,OH,45694,38.7418,-82.8204,3-FEWER_THREE_PER_MONTH,"{'Disney+': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
4204,43,brett_farris,Male,East Greenville,PA,18041,40.4119,-75.5056,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4205,48,lacy_marcotte,Male,Sauk Centre,MN,56378,45.7281,-94.9682,1-DAILY,"{'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
4206,46,angelina_crisp,Female,Northport,NY,11768,40.9051,-73.3309,1-DAILY,"{'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
4207,35,eloy_zink,Male,Ludlow,VT,05149,43.3929,-72.7002,1-DAILY,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
4208,50,lucretia_herrington,Female,Cheyenne Wells,CO,80810,38.8198,-102.3582,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4209,64,tasha_shay,Female,Bynum,TX,76631,31.9907,-96.9837,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4210,26,jacinto_delacruz,Male,Tippecanoe,IN,46570,41.2166,-86.1095,2-FEW_TIMES_WEEK,"{'Philo': 1, 'youtube': 1}",,1.0,,,,,,,,,,1.0,,,,,,,,,,
4211,60,ashlee_roberson,Female,Naylor,GA,31641,30.8985,-83.1224,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4212,20,ernest_potter,Male,Boyceville,WI,54725,45.0642,-92.0248,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'youtube': 1, 'netflix': 1, 'CBS All Access': 1}",,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
4213,71,daryl_malley,Male,Havana,ND,58043,45.9644,-97.6094,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
4214,21,duncan_story,Male,Lemoyne,PA,17043,40.2469,-76.9001,1-DAILY,"{'netflix': 1, 'fuboTV': 1}",,,,,1.0,1.0,,,,,,,,,,,,,,,,
4215,68,edward_chastain,Male,Lock Haven,PA,17745,41.1425,-77.4436,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4216,40,brenton_jett,Male,Braggadocio,MO,63826,36.1753,-89.8295,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
4217,19,kari_mclendon,Female,Firestone,CO,80520,40.1125,-104.9366,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1, 'amazon': 1}",1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
4218,36,jonas_platt,Male,Shelocta,PA,15774,40.6388,-79.3191,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4219,39,dewitt_north,Male,Clinton,MS,39060,32.3113,-90.3972,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1, 'Tubi': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
4220,28,annemarie_pierce,Female,Kendall,KS,67857,37.9347,-101.546,2-FEW_TIMES_WEEK,"{'hulu': 1, 'PlutoTV': 1}",1.0,,,,,,,1.0,,,,,,,,,,,,,,
4221,63,tommie_see,Female,Eustace,TX,75124,32.2965,-96.0137,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
4222,34,brock_berryman,Male,Alba,TX,75410,32.7652,-95.5971,1-DAILY,"{'netflix': 1, 'youtube': 1, 'Crackle': 1}",,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
4223,34,aurora_turnbull,Female,Campbellton,TX,78008,28.767,-98.2566,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4224,28,venita_victor,Female,Denmark,NY,13631,43.8998,-75.5824,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'Rent or Buy': 1, 'amazon': 1}",,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,
4226,53,zelma_mclain,Female,Cayuga,IN,47928,39.93,-87.459,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
4227,40,luella_spillman,Female,New Deal,TX,79350,33.7296,-101.8355,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4228,77,angelita_baughman,Female,Philadelphia,PA,19130,39.9677,-75.1735,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Peacock': 1}",,,,,1.0,,,,,,,,,,,,,,,,1.0,
4229,52,bobby_reddy,Female,Ventura,CA,93007,34.2783,-119.2932,3-FEWER_THREE_PER_MONTH,"{'Starz': 1, 'fuboTV': 1}",,,,,,1.0,,,,1.0,,,,,,,,,,,,
4230,49,gail_metz,Male,Houston,TX,77282,29.834,-95.4342,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4231,24,ida_casteel,Female,East Saint Louis,IL,62205,38.6149,-90.1275,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4233,26,benedict_mcarthur,Male,Cross Hill,SC,29332,34.2693,-81.9843,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1, 'amazon': 1}",1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
4234,21,camilla_hatley,Female,Bennet,NE,68317,40.68,-96.5064,2-FEW_TIMES_WEEK,"{'hulu': 1, 'Showtime': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
4235,25,arlie_venable,Male,Rives,MO,63875,36.0937,-90.0134,1-DAILY,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
4236,28,donte_cagle,Male,La Center,KY,42056,37.083,-88.973,3-FEWER_THREE_PER_MONTH,"{'CBS All Access': 1, 'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
4237,36,rosalind_mcgrath,Female,Stewartsville,MO,64490,39.7984,-94.5175,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4238,35,bella_volz,Female,Lakeview,MI,48850,43.4269,-85.2924,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4239,21,charlotte_mcmahon,Female,Truxton,NY,13158,42.7085,-76.0189,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Rent or Buy': 1}",,,,,1.0,,,,,,,,,,,,,,1.0,,,
4240,38,santo_barrios,Male,Vernon,AZ,85940,34.2575,-109.6929,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
4241,19,edwardo_amaral,Male,Bethesda,MD,20814,39.0003,-77.1022,1-DAILY,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
4242,29,nereida_keen,Female,Dewey,IL,61840,40.3131,-88.277,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4243,35,justine_saul,Female,Loco,OK,73442,34.3214,-97.6658,1-DAILY,"{'IMDb TV': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,1.0,,,,,,,
4244,49,chas_hibbard,Male,Philadelphia,PA,19136,40.0422,-75.0244,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4245,79,terrence_regan,Male,Jacksonville,FL,32229,30.3449,-81.6831,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Apple TV+': 1}",,,1.0,,1.0,,,,,,,,,,,,,,,,,
4246,24,modesto_forrest,Male,Kensal,ND,58455,47.2726,-98.7206,1-DAILY,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
4247,45,miles_stillman,Male,Sacramento,CA,94271,38.5816,-121.4944,1-DAILY,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
4248,61,clay_snow,Male,Gamaliel,KY,42140,36.654,-85.8134,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Peacock': 1}",,,,,1.0,,,,,,,,,,,,,,,,1.0,
4249,25,sally_wilkes,Female,Gonvick,MN,56644,47.749,-95.499,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'HBO MAX': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,
4250,44,lane_thornburg,Male,Early Branch,SC,29916,32.723,-80.9634,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
4251,30,birdie_solis,Female,North Evans,NY,14112,42.697,-78.9414,1-DAILY,"{'hulu': 1, 'youtube': 1, 'amazon': 1}",1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
4252,38,monty_sheppard,Male,Hartford,CT,06142,41.7918,-72.7188,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4253,62,porfirio_finch,Male,Bowling Green,KY,42103,36.9663,-86.3933,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4254,27,christal_bock,Female,Coleman,TX,76834,31.8287,-99.427,1-DAILY,"{'netflix': 1, 'Philo': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
4255,41,adalberto_maestas,Male,Purlear,NC,28665,36.1964,-81.3528,1-DAILY,"{'Tubi': 1, 'FX': 1}",,,,1.0,,,,,,,,,,,,,,,,,,1.0
4256,66,cassie_maguire,Female,Fort Lauderdale,FL,33312,26.0968,-80.181,3-FEWER_THREE_PER_MONTH,"{'Disney+': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,,,1.0,,,,,,
4257,51,christoper_enriquez,Male,Miller,MO,65707,37.2225,-93.8422,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4258,33,abe_fleck,Male,Kingman,AZ,86401,35.1328,-113.7033,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
4259,22,giuseppe_mcintyre,Male,Marysville,IN,47141,38.5856,-85.6436,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4260,27,roosevelt_winstead,Male,Cornelius,OR,97113,45.529,-123.0415,1-DAILY,"{'amazon': 1, 'youtube': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
4261,24,tim_stuckey,Male,Pepeekeo,HI,96783,19.8353,-155.113,1-DAILY,"{'CBS All Access': 1, 'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,
4262,77,marla_poore,Female,Porter,TX,77365,30.1237,-95.2686,1-DAILY,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
4263,52,freddie_lock,Female,Meadows,NH,03587,,,2-FEW_TIMES_WEEK,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
4264,43,wyatt_alley,Male,Washington,DC,20235,38.9154,-77.0572,2-FEW_TIMES_WEEK,"{'amazon': 1, 'Apple TV+': 1, 'Rent or Buy': 1}",,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,
4265,58,mauricio_salcido,Male,Hartfield,VA,23071,37.5594,-76.4769,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4266,61,bruce_rafferty,Male,Etlan,VA,22719,38.5095,-78.2638,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4267,55,angelina_boland,Female,Belleville,IL,62221,38.5396,-89.9583,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4268,28,valentine_barnhart,Male,Columbia,MO,65205,39.0447,-92.3496,1-DAILY,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
4270,28,esperanza_lindsay,Female,Bakersfield,CA,93304,35.3396,-119.0218,1-DAILY,"{'NBC': 1, 'Peacock': 1, 'youtube': 1, 'IMDb TV': 1}",,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,
4271,30,jan_whatley,Female,Jenkinsville,SC,29065,34.2717,-81.2712,1-DAILY,"{'youtube': 1, 'netflix': 1, 'hulu': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
4272,58,alaina_self,Female,Hawthorne,CA,90251,33.9164,-118.3526,1-DAILY,{'CBS All Access': 1},,,,,,,,,,,,,,1.0,,,,,,,,
4273,41,jimmie_dobson,Female,Belvue,KS,66407,39.2273,-96.1866,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4274,29,april_solomon,Female,Galatia,IL,62935,37.8274,-88.6235,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'netflix': 1, 'Disney+': 1}",,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,
4275,66,quintin_pelletier,Male,Wilson,NC,27895,35.7199,-77.9267,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
4276,73,donnie_angelo,Male,Mason City,NE,68855,41.1853,-99.3049,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
4277,74,carissa_akins,Female,Hanover,PA,17334,39.805,-76.9736,3-FEWER_THREE_PER_MONTH,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
4278,49,courtney_deloach,Female,Ardmore,PA,19003,40.002,-75.2966,3-FEWER_THREE_PER_MONTH,"{'Showtime': 1, 'netflix': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
4279,62,michale_labbe,Male,Boston,MA,02202,,,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
4280,61,waylon_overstreet,Male,Greensburg,PA,15601,40.3074,-79.5424,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
4281,44,geraldo_barnhart,Male,Kansas City,MO,64154,39.2547,-94.6354,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Disney+': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
4282,18,refugio_carmichael,Male,Hamburg,PA,19526,40.5488,-75.9874,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
