row,age,username,first_name,last_name,gender,city,state,zip,freq,services,netflix,amazon,Showtime,youtube,fuboTV,Crackle,Discovery+,CBS All Access,Rent or Buy,Apple TV+,hulu,Philo,FOX,PlutoTV,HBO MAX,Starz,Disney+,IMDb TV,FX,Tubi,NBC,Peacock
5241,48,robby_godwin,Robby,Godwin,Male,Washington,DC,20206,2-FEW_TIMES_WEEK,"{'youtube': 1, 'hulu': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
5242,74,merlin_hawthorne,Merlin,Hawthorne,Male,Walnut Shade,MO,65771,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5243,73,kirby_mauldin,Kirby,Mauldin,Male,Belleville,IL,62226,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5244,22,weldon_neuman,Weldon,Neuman,Male,Darien,WI,53114,1-DAILY,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
5245,21,mayme_nowlin,Mayme,Nowlin,Female,Gatesville,TX,76598,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5246,65,terry_wenger,Terry,Wenger,Male,York New Salem,PA,17371,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'Apple TV+': 1}",,,,1.0,,,,,,1.0,,,,,,,,,,,,
5247,23,geoffrey_homan,Geoffrey,Homan,Male,Virginia Beach,VA,23468,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5249,69,kenneth_seidel,Kenneth,Seidel,Male,Dallas,TX,75246,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5250,28,garry_burge,Garry,Burge,Male,Melvin,TX,76858,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5251,53,bruce_shields,Bruce,Shields,Male,Bainbridge,PA,17502,2-FEW_TIMES_WEEK,"{'FOX': 1, 'netflix': 1}",1.0,,,,,,,,,,,,1.0,,,,,,,,,
5252,18,billie_gracia,Billie,Gracia,Female,Ocala,FL,34470,2-FEW_TIMES_WEEK,"{'NBC': 1, 'FOX': 1}",,,,,,,,,,,,,1.0,,,,,,,,1.0,
5253,40,abbie_sapp,Abbie,Sapp,Female,Merrimac,MA,01860,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5254,26,luis_ladd,Luis,Ladd,Male,Hingham,MA,02044,1-DAILY,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5255,25,van_bordelon,Van,Bordelon,Male,Adams,TN,37010,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5256,38,joanne_cooney,Joanne,Cooney,Female,Vancouver,WA,98666,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5257,62,clara_kenny,Clara,Kenny,Female,Hartford,CT,06167,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
5258,38,marietta_ambrose,Marietta,Ambrose,Female,Colorado Springs,CO,80950,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5259,23,wilburn_ly,Wilburn,Ly,Male,Modesto,CA,95352,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5261,50,eulalia_hsu,Eulalia,Hsu,Female,Spangle,WA,99031,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5262,45,jovita_webster,Jovita,Webster,Female,Durham,CA,95938,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5263,45,kendra_glasgow,Kendra,Glasgow,Female,Desdemona,TX,76445,1-DAILY,"{'netflix': 1, 'fuboTV': 1, 'CBS All Access': 1}",1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
5264,49,travis_caskey,Travis,Caskey,Male,Sawyerville,IL,62085,1-DAILY,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5265,76,fletcher_vetter,Fletcher,Vetter,Male,West Palm Beach,FL,33416,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5266,34,jeannine_aguilera,Jeannine,Aguilera,Female,Stinson Lake,NH,03274,1-DAILY,"{'FX': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,
5267,64,georgianna_rowell,Georgianna,Rowell,Female,Arimo,ID,83214,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5268,58,eva_dunaway,Eva,Dunaway,Female,Laporte,PA,18626,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5269,57,thea_bock,Thea,Bock,Female,Richland Springs,TX,76871,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5270,76,von_edwards,Von,Edwards,Male,Plainsboro,NJ,08536,3-FEWER_THREE_PER_MONTH,"{'Apple TV+': 1, 'PlutoTV': 1}",,,,,,,,,,1.0,,,,1.0,,,,,,,,
5271,57,carolyn_gates,Carolyn,Gates,Female,Depauw,IN,47115,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5273,36,dirk_healey,Dirk,Healey,Male,Mount Pleasant,MI,48858,2-FEW_TIMES_WEEK,"{'Peacock': 1, 'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
5274,25,alice_ouellette,Alice,Ouellette,Female,Luxora,AR,72358,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
5275,75,franklyn_thomas,Franklyn,Thomas,Male,Ellis,ID,83235,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'Starz': 1}",,1.0,,,,,,,,,,,,,,1.0,,,,,,
5276,30,branden_tinsley,Branden,Tinsley,Male,Fort Lauderdale,FL,33319,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5277,23,alpha_heflin,Alpha,Heflin,Female,Washington,DC,20058,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'youtube': 1}",,,1.0,1.0,,,,,,,,,,,,,,,,,,
5278,44,matt_monroe,Matt,Monroe,Male,Deerfield,WI,53531,2-FEW_TIMES_WEEK,{'CBS All Access': 1},,,,,,,,1.0,,,,,,,,,,,,,,
5280,20,octavia_oakley,Octavia,Oakley,Female,Mchenry,IL,60051,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
5281,59,lydia_hanlon,Lydia,Hanlon,Female,Menasha,WI,54952,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5282,30,gonzalo_chastain,Gonzalo,Chastain,Male,Henderson Harbor,NY,13651,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5283,26,lou_turley,Lou,Turley,Female,Knox,PA,16232,1-DAILY,"{'Philo': 1, 'youtube': 1}",,,,1.0,,,,,,,,1.0,,,,,,,,,,
5284,63,dee_crain,Dee,Crain,Male,Metairie,LA,70060,1-DAILY,"{'netflix': 1, 'hulu': 1, 'Peacock': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0
5286,19,brady_jefferson,Brady,Jefferson,Male,Rock Valley,IA,51247,1-DAILY,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5289,23,francis_post,Francis,Post,Female,Port Charlotte,FL,33954,1-DAILY,"{'youtube': 1, 'netflix': 1, 'hulu': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
5290,39,nicky_driscoll,Nicky,Driscoll,Male,Big Clifty,KY,42712,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5291,56,gayle_ashe,Gayle,Ashe,Male,Lynchburg,VA,24505,1-DAILY,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5293,75,annamarie_rooney,Annamarie,Rooney,Female,Warm Springs,GA,31830,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5294,67,jarvis_mock,Jarvis,Mock,Male,Wilson,OK,73463,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5297,65,jeffry_jude,Jeffry,Jude,Male,Twin Branch,WV,24889,2-FEW_TIMES_WEEK,{'Disney+': 1},,,,,,,,,,,,,,,,,1.0,,,,,
5298,41,val_mcafee,Val,Mcafee,Male,Iliamna,AK,99606,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5299,68,titus_talley,Titus,Talley,Male,Sterling Heights,MI,48311,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5300,43,mavis_barclay,Mavis,Barclay,Female,Jacksboro,TN,37757,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
5301,41,jaclyn_wiseman,Jaclyn,Wiseman,Female,Isanti,MN,55040,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5302,29,adrianne_cottle,Adrianne,Cottle,Female,Oswego,IL,60543,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5303,57,man_stpierre,Man,Stpierre,Male,Frederick,MD,21709,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5304,54,bryan_seifert,Bryan,Seifert,Male,Fresno,CA,93715,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Discovery+': 1}",,,,,,,1.0,,,,1.0,,,,,,,,,,,
5305,58,guy_huber,Guy,Huber,Male,Nisula,MI,49952,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5306,69,brooks_nolen,Brooks,Nolen,Male,Crandon,WI,54520,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'netflix': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
5307,39,kristy_stanford,Kristy,Stanford,Female,Pleasanton,NE,68866,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Tubi': 1}",,,,1.0,,,,,,,,,,,,,,,,1.0,,
5308,47,reta_morrison,Reta,Morrison,Female,Webbers Falls,OK,74470,1-DAILY,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
5309,48,tomas_hurt,Tomas,Hurt,Male,Draper,VA,24324,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5310,24,ola_edwards,Ola,Edwards,Female,Mine Hill,NJ,07803,1-DAILY,"{'Tubi': 1, 'Peacock': 1, 'netflix': 1}",1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0
5312,28,terrell_knudsen,Terrell,Knudsen,Male,Minneapolis,MN,55418,2-FEW_TIMES_WEEK,"{'netflix': 1, 'amazon': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5313,41,malinda_reynoso,Malinda,Reynoso,Female,Milwaukee,WI,53220,1-DAILY,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
5314,67,matilde_kenyon,Matilde,Kenyon,Female,Harrodsburg,KY,40330,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5315,20,peter_vance,Peter,Vance,Male,Sacramento,CA,94298,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Rent or Buy': 1, 'netflix': 1}",1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
5316,64,les_goad,Les,Goad,Male,Litchfield,CT,06759,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5317,41,judy_godwin,Judy,Godwin,Female,Bim,WV,25021,1-DAILY,"{'netflix': 1, 'youtube': 1, 'amazon': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
5318,22,lashonda_trahan,Lashonda,Trahan,Female,Beaver Dams,NY,14812,1-DAILY,"{'amazon': 1, 'Crackle': 1, 'netflix': 1}",1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
5319,19,dessie_boudreau,Dessie,Boudreau,Female,Veedersburg,IN,47987,1-DAILY,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5320,46,natalia_marler,Natalia,Marler,Female,Brush,CO,80723,1-DAILY,"{'netflix': 1, 'Discovery+': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
5321,61,cindi_cordero,Cindi,Cordero,Female,Gaylesville,AL,35973,2-FEW_TIMES_WEEK,"{'hulu': 1, 'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
5322,19,trudy_jernigan,Trudy,Jernigan,Female,Palmer,IA,50571,2-FEW_TIMES_WEEK,"{'FOX': 1, 'netflix': 1, 'youtube': 1, 'hulu': 1}",1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,
5324,74,emmett_best,Emmett,Best,Male,Papaaloa,HI,96780,2-FEW_TIMES_WEEK,"{'Philo': 1, 'CBS All Access': 1}",,,,,,,,1.0,,,,1.0,,,,,,,,,,
5325,21,pierre_pellegrino,Pierre,Pellegrino,Male,Orson,PA,18449,1-DAILY,"{'netflix': 1, 'amazon': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
5327,18,monroe_judd,Monroe,Judd,Male,Sand Springs,MT,59077,1-DAILY,{'Rent or Buy': 1},,,,,,,,,1.0,,,,,,,,,,,,,
5328,69,angie_mccrory,Angie,Mccrory,Female,Fresno,CA,93745,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5329,70,mimi_haynes,Mimi,Haynes,Female,Hopewell,VA,23860,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'hulu': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
5330,44,valerie_carrera,Valerie,Carrera,Female,Sweetwater,OK,73666,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'netflix': 1, 'amazon': 1}",1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
5331,71,eldon_mclean,Eldon,Mclean,Male,Rollinsford,NH,03869,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5333,37,marcelle_thrasher,Marcelle,Thrasher,Female,Indianapolis,IN,46275,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5334,68,zoe_amato,Zoe,Amato,Female,Whick,KY,41390,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5336,25,elisha_biggs,Elisha,Biggs,Male,Brock,NE,68320,1-DAILY,"{'IMDb TV': 1, 'netflix': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,
5337,43,alaina_jacobsen,Alaina,Jacobsen,Female,Bigfoot,TX,78005,1-DAILY,"{'hulu': 1, 'amazon': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
5338,76,caleb_leach,Caleb,Leach,Male,Tina,MO,64682,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'Apple TV+': 1}",,,,1.0,,,,,,1.0,,,,,,,,,,,,
5339,73,latanya_sanderson,Latanya,Sanderson,Female,Smyrna,TN,37167,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5340,21,tod_ridley,Tod,Ridley,Male,New Bloomfield,PA,17068,2-FEW_TIMES_WEEK,{'Starz': 1},,,,,,,,,,,,,,,,1.0,,,,,,
5341,44,shiela_kraus,Shiela,Kraus,Female,Auxier,KY,41602,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5342,66,alta_riggs,Alta,Riggs,Female,Hastings,OK,73548,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5343,57,abel_duran,Abel,Duran,Male,Winston Salem,NC,27117,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5344,37,ashlee_lemieux,Ashlee,Lemieux,Female,Mount Royal,NJ,08061,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5345,30,jonas_freeman,Jonas,Freeman,Male,Laporte,PA,18626,1-DAILY,"{'youtube': 1, 'Starz': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
5346,35,vicente_thames,Vicente,Thames,Male,Falmouth,MI,49632,2-FEW_TIMES_WEEK,"{'Starz': 1, 'Disney+': 1}",,,,,,,,,,,,,,,,1.0,1.0,,,,,
5347,45,georgina_adame,Georgina,Adame,Female,Calvert,TX,77837,1-DAILY,"{'netflix': 1, 'Philo': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
5348,52,erna_richter,Erna,Richter,Female,Wilsons Mills,NC,27593,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5349,22,silvia_pringle,Silvia,Pringle,Female,Sturgis,KY,42459,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'youtube': 1, 'Disney+': 1}",,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
5350,37,miranda_majors,Miranda,Majors,Female,Niles,MI,49120,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5351,41,maurice_boyles,Maurice,Boyles,Male,Manville,RI,02838,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5352,76,scott_knotts,Scott,Knotts,Male,Slaterville Springs,NY,14881,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5353,43,jeremiah_cooper,Jeremiah,Cooper,Male,Switchback,WV,24887,2-FEW_TIMES_WEEK,{'Starz': 1},,,,,,,,,,,,,,,,1.0,,,,,,
5354,60,amparo_cordero,Amparo,Cordero,Female,Whitehouse Station,NJ,08889,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'Philo': 1}",,,,1.0,,,,,,,,1.0,,,,,,,,,,
5355,30,lauren_stansberry,Lauren,Stansberry,Female,South Bloomingville,OH,43152,1-DAILY,"{'PlutoTV': 1, 'netflix': 1}",1.0,,,,,,,,,,,,,1.0,,,,,,,,
5356,60,elaine_abraham,Elaine,Abraham,Female,Brinkley,AR,72021,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5357,77,alecia_valentin,Alecia,Valentin,Female,Williams,IA,50271,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5358,39,lucius_thornhill,Lucius,Thornhill,Male,Ewell,MD,21824,1-DAILY,"{'hulu': 1, 'Showtime': 1}",,,1.0,,,,,,,,1.0,,,,,,,,,,,
5359,51,burt_waldrop,Burt,Waldrop,Male,Highland Springs,VA,23075,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5360,79,madge_huggins,Madge,Huggins,Female,Vanceboro,NC,28586,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5361,21,olga_tavares,Olga,Tavares,Female,Eveleth,MN,55734,1-DAILY,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
5362,28,brent_shelley,Brent,Shelley,Male,Charlotte,NC,28299,1-DAILY,"{'netflix': 1, 'amazon': 1, 'fuboTV': 1, 'hulu': 1}",1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
5363,27,lulu_light,Lulu,Light,Female,Adel,OR,97620,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5364,77,dena_ferrara,Dena,Ferrara,Female,San Geronimo,CA,94963,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
5365,76,natasha_theriot,Natasha,Theriot,Female,Camp Nelson,CA,93208,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5367,53,troy_lennon,Troy,Lennon,Male,Sausalito,CA,94966,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5368,26,bertie_penn,Bertie,Penn,Female,Pensacola,FL,32514,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
5369,30,dolly_boston,Dolly,Boston,Female,Grimms Landing,WV,25095,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'IMDb TV': 1}",,,,1.0,,,,,,,,,,,,,,1.0,,,,
5370,79,danelle_dobbs,Danelle,Dobbs,Female,Drakesboro,KY,42337,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5371,63,alaina_trujillo,Alaina,Trujillo,Female,Mc Call Creek,MS,39647,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5372,72,curt_caro,Curt,Caro,Male,West Palm Beach,FL,33411,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5373,24,paul_painter,Paul,Painter,Male,South Pasadena,CA,91030,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
5374,72,jacob_coons,Jacob,Coons,Male,Granville,IL,61326,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'amazon': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
5375,57,patrick_sheldon,Patrick,Sheldon,Male,Lake Wales,FL,33853,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5376,51,seth_landry,Seth,Landry,Male,Mears,VA,23409,3-FEWER_THREE_PER_MONTH,{'FX': 1},,,,,,,,,,,,,,,,,,,1.0,,,
5377,26,damaris_hubbard,Damaris,Hubbard,Female,Rawlings,VA,23876,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5378,47,maria_holland,Maria,Holland,Male,Convoy,OH,45832,1-DAILY,"{'Disney+': 1, 'Apple TV+': 1}",,,,,,,,,,1.0,,,,,,,1.0,,,,,
5379,28,harland_drake,Harland,Drake,Male,Twin Oaks,OK,74368,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'Starz': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
5380,38,darnell_faust,Darnell,Faust,Male,Largo,FL,33779,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5381,60,marguerite_swain,Marguerite,Swain,Female,Austin,TX,78746,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
5382,56,paige_espino,Paige,Espino,Female,Lake Wales,FL,33853,1-DAILY,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
5383,58,adrianne_diaz,Adrianne,Diaz,Female,Ambrose,GA,31512,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5384,26,natividad_gil,Natividad,Gil,Female,Merion Station,PA,19066,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
5385,55,danny_aranda,Danny,Aranda,Male,Osceola Mills,PA,16666,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5386,18,arlene_bland,Arlene,Bland,Female,Allenton,MI,48002,1-DAILY,"{'Disney+': 1, 'fuboTV': 1, 'hulu': 1}",,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
5387,64,diane_roller,Diane,Roller,Female,Honey Brook,PA,19344,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5388,38,josue_proffitt,Josue,Proffitt,Male,Jacob,IL,62950,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5389,28,davis_brunner,Davis,Brunner,Male,Maple Plain,MN,55577,1-DAILY,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
5390,51,morton_terrell,Morton,Terrell,Male,Lake Lillian,MN,56253,3-FEWER_THREE_PER_MONTH,"{'HBO MAX': 1, 'youtube': 1}",,,,1.0,,,,,,,,,,,1.0,,,,,,,
5391,64,helene_oswalt,Helene,Oswalt,Female,North Metro,GA,30026,1-DAILY,"{'FOX': 1, 'Discovery+': 1}",,,,,,,1.0,,,,,,1.0,,,,,,,,,
5392,25,carlotta_isbell,Carlotta,Isbell,Female,Las Vegas,NV,89150,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
5393,37,mozelle_mccombs,Mozelle,Mccombs,Female,Berwick,PA,18603,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5394,23,karrie_davenport,Karrie,Davenport,Female,Norwood,NC,28128,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
5395,77,daisy_demarco,Daisy,Demarco,Female,Heidrick,KY,40949,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
5396,73,karin_burke,Karin,Burke,Female,Oregon,OH,43616,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
5397,52,perla_dickson,Perla,Dickson,Female,Prescott,WI,54021,1-DAILY,"{'hulu': 1, 'Apple TV+': 1}",,,,,,,,,,1.0,1.0,,,,,,,,,,,
5398,57,marion_keener,Marion,Keener,Female,Nottawa,MI,49075,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'youtube': 1}",,,,1.0,,,,,,1.0,,,,,,,,,,,,
5399,58,brook_delacruz,Brook,Delacruz,Female,Sobieski,WI,54171,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
5400,59,dallas_terry,Dallas,Terry,Male,Sagle,ID,83860,3-FEWER_THREE_PER_MONTH,{'IMDb TV': 1},,,,,,,,,,,,,,,,,,1.0,,,,
5401,70,mike_lawless,Mike,Lawless,Male,Apache,OK,73006,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
5402,67,marcos_jorgensen,Marcos,Jorgensen,Male,Altamont,MO,64620,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
